#ID = Feature ID									
#chrom = Chromosome number									
#start = The start position on the chromosome									
#end = The end position on the chromosome									
#loc = 									
#meanPos = 									
#cyto = The cytoband on the chromosome.									
#arm = The arm of the chromosome									
#genome.version = The version of the genome used.									
#SPOT_ID = Chromosomal region (hg19)									
ID	chrom	star	end	loc	meanPos	cyto	arm	genome.version	SPOT_ID
X3221916	12	1239273	1414485	1239273	1326879	p13.3	12p	UCSC.HG19_2010-03-08	chr12:1239273-1414485
X2700115	12	2601485	2766998	2601485	2684241.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:2601485-2766998
X3222164	12	3033262	3183367	3033262	3108314.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:3033262-3183367
X2701641	12	3269993	3457162	3269993	3363577.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:3269993-3457162
X2700954	12	4320643	4450910	4320643	4385776.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:4320643-4450910
X2698686	12	4304642	4471282	4304642	4387962	p13.3	12p	UCSC.HG19_2010-03-08	chr12:4304642-4471282
X2700173	12	4443549	4613584	4443549	4528566.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:4443549-4613584
X2703266	12	5295594	5411610	5295594	5353602	p13.3	12p	UCSC.HG19_2010-03-08	chr12:5295594-5411610
X2703267	12	5900639	6057132	5900639	5978885.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:5900639-6057132
X3222384	12	6270639	6427940	6270639	6349289.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:6270639-6427940
X2702906	12	6505399	6709042	6505399	6607220.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:6505399-6709042
X3222407	12	6632014	6826334	6632014	6729174	p13.3	12p	UCSC.HG19_2010-03-08	chr12:6632014-6826334
X2701743	12	7357938	7491430	7357938	7424684	p13.3	12p	UCSC.HG19_2010-03-08	chr12:7357938-7491430
X2699125	12	8018323	8028870	8018323	8023596.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:8018323-8028870
X2700122	12	8026871	8157814	8026871	8092342.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:8026871-8157814
X2698982	12	9371681	9534166	9371681	9452923.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:9371681-9534166
X2701633	12	9732467	9908568	9732467	9820517.5	p13.3	12p	UCSC.HG19_2010-03-08	chr12:9732467-9908568
X2700124	12	10953701	11127136	10953701	11040418.5	p13.2	12p	UCSC.HG19_2010-03-08	chr12:10953701-11127136
X2698379	12	11692903	11843060	11692903	11767981.5	p13.2	12p	UCSC.HG19_2010-03-08	chr12:11692903-11843060
X2698868	12	11806347	11956548	11806347	11881447.5	p13.2	12p	UCSC.HG19_2010-03-08	chr12:11806347-11956548
X2698368	12	11870593	11968213	11870593	11919403	p13.2	12p	UCSC.HG19_2010-03-08	chr12:11870593-11968213
X2698374	12	11911674	12061810	11911674	11986742	p13.2	12p	UCSC.HG19_2010-03-08	chr12:11911674-12061810
X2698468	12	11916414	12086129	11916414	12001271.5	p13.2	12p	UCSC.HG19_2010-03-08	chr12:11916414-12086129
X2698880	12	12017399	12167503	12017399	12092451	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12017399-12167503
X2700918	12	12030903	12181245	12030903	12106074	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12030903-12181245
X2698367	12	12147484	12289998	12147484	12218741	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12147484-12289998
X2698923	12	12226491	12389806	12226491	12308148.5	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12226491-12389806
X2698858	12	12330473	12480631	12330473	12405552	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12330473-12480631
X2698373	12	12385099	12535261	12385099	12460180	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12385099-12535261
X2698384	12	12456053	12606210	12456053	12531131.5	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12456053-12606210
X2698888	12	12523646	12673710	12523646	12598678	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12523646-12673710
X2698911	12	12536549	12686764	12536549	12611656.5	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12536549-12686764
X2698900	12	12589945	12744819	12589945	12667382	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12589945-12744819
X2698866	12	12598344	12748508	12598344	12673426	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12598344-12748508
X2698877	12	12659470	12809577	12659470	12734523.5	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12659470-12809577
X2698855	12	12723001	12873149	12723001	12798075	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12723001-12873149
X2698846	12	12722998	12880567	12722998	12801782.5	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12722998-12880567
X2698392	12	12744879	12886890	12744879	12815884.5	p13.2	12p	UCSC.HG19_2010-03-08	chr12:12744879-12886890
X2698934	12	12883770	13033841	12883770	12958805.5	p13.1	12p	UCSC.HG19_2010-03-08	chr12:12883770-13033841
X2701648	12	13056469	13251306	13056469	13153887.5	p13.1	12p	UCSC.HG19_2010-03-08	chr12:13056469-13251306
X3222708	12	13559577	13722924	13559577	13641250.5	p13.1	12p	UCSC.HG19_2010-03-08	chr12:13559577-13722924
X2700232	12	14656250	14806401	14656250	14731325.5	p13.1	12p	UCSC.HG19_2010-03-08	chr12:14656250-14806401
X3222027	12	14942212	15122010	14942212	15032111	p12.3	12p	UCSC.HG19_2010-03-08	chr12:14942212-15122010
X2700176	12	15158411	15369960	15158411	15264185.5	p12.3	12p	UCSC.HG19_2010-03-08	chr12:15158411-15369960
X2700175	12	15158418	15370531	15158418	15264474.5	p12.3	12p	UCSC.HG19_2010-03-08	chr12:15158418-15370531
X2701628	12	15256924	15407004	15256924	15331964	p12.3	12p	UCSC.HG19_2010-03-08	chr12:15256924-15407004
X2702568	12	15256690	15429100	15256690	15342895	p12.3	12p	UCSC.HG19_2010-03-08	chr12:15256690-15429100
X2702999	12	16012792	16194988	16012792	16103890	p12.3	12p	UCSC.HG19_2010-03-08	chr12:16012792-16194988
X2701989	12	16086314	16279942	16086314	16183128	p12.3	12p	UCSC.HG19_2010-03-08	chr12:16086314-16279942
X2700651	12	16545149	16710781	16545149	16627965	p12.3	12p	UCSC.HG19_2010-03-08	chr12:16545149-16710781
X2702179	12	17634259	17873234	17634259	17753746.5	p12.3	12p	UCSC.HG19_2010-03-08	chr12:17634259-17873234
X2701187	12	18594056	18745329	18594056	18669692.5	p12.3	12p	UCSC.HG19_2010-03-08	chr12:18594056-18745329
X3222618	12	19170681	19343933	19170681	19257307	p12.3	12p	UCSC.HG19_2010-03-08	chr12:19170681-19343933
X2699684	12	20137019	20314792	20137019	20225905.5	p12.2	12p	UCSC.HG19_2010-03-08	chr12:20137019-20314792
X2699817	12	20291213	20468728	20291213	20379970.5	p12.2	12p	UCSC.HG19_2010-03-08	chr12:20291213-20468728
X2700132	12	21742513	21893462	21742513	21817987.5	p12.1	12p	UCSC.HG19_2010-03-08	chr12:21742513-21893462
X2701965	12	21882888	22070475	21882888	21976681.5	p12.1	12p	UCSC.HG19_2010-03-08	chr12:21882888-22070475
X2701985	12	22319112	22478618	22319112	22398865	p12.1	12p	UCSC.HG19_2010-03-08	chr12:22319112-22478618
X2699596	12	23718542	23892946	23718542	23805744	p12.1	12p	UCSC.HG19_2010-03-08	chr12:23718542-23892946
X2699206	12	24012401	24167967	24012401	24090184	p12.1	12p	UCSC.HG19_2010-03-08	chr12:24012401-24167967
X2701374	12	25137316	25290552	25137316	25213934	p12.1	12p	UCSC.HG19_2010-03-08	chr12:25137316-25290552
X2701450	12	25137331	25290538	25137331	25213934.5	p12.1	12p	UCSC.HG19_2010-03-08	chr12:25137331-25290538
X2698835	12	25230704	25426303	25230704	25328503.5	p12.1	12p	UCSC.HG19_2010-03-08	chr12:25230704-25426303
X2700174	12	26094902	26272574	26094902	26183738	p12.1	12p	UCSC.HG19_2010-03-08	chr12:26094902-26272574
X2703268	12	26779846	26965727	26779846	26872786.5	p11.2	12p	UCSC.HG19_2010-03-08	chr12:26779846-26965727
X2703269	12	27484520	27603888	27484520	27544204	p11.2	12p	UCSC.HG19_2010-03-08	chr12:27484520-27603888
X2700131	12	28396588	28576550	28396588	28486569	p11.2	12p	UCSC.HG19_2010-03-08	chr12:28396588-28576550
X2701640	12	29389564	29575376	29389564	29482470	p11.2	12p	UCSC.HG19_2010-03-08	chr12:29389564-29575376
X2700114	12	30001638	30155720	30001638	30078679	p11.2	12p	UCSC.HG19_2010-03-08	chr12:30001638-30155720
X2701279	12	30608812	30760922	30608812	30684867	p11.2	12p	UCSC.HG19_2010-03-08	chr12:30608812-30760922
X2702584	12	30826981	31038409	30826981	30932695	p11.2	12p	UCSC.HG19_2010-03-08	chr12:30826981-31038409
X2700140	12	31471852	31622258	31471852	31547055	p11.2	12p	UCSC.HG19_2010-03-08	chr12:31471852-31622258
X2701649	12	31679801	31851063	31679801	31765432	p11.2	12p	UCSC.HG19_2010-03-08	chr12:31679801-31851063
X2700133	12	32282967	32472922	32282967	32377944.5	p11.2	12p	UCSC.HG19_2010-03-08	chr12:32282967-32472922
X2700182	12	33279267	33442336	33279267	33360801.5	p11.2	12p	UCSC.HG19_2010-03-08	chr12:33279267-33442336
X2699044	12	34236445	34400097	34236445	34318271	p11.1	12p	UCSC.HG19_2010-03-08	chr12:34236445-34400097
X2699217	12	34394319	34571293	34394319	34482806	p11.1	12p	UCSC.HG19_2010-03-08	chr12:34394319-34571293
X2698958	12	37856846	38007003	37856846	37931924.5	q11	12q	UCSC.HG19_2010-03-08	chr12:37856846-38007003
X2701762	12	38005483	38180929	38005483	38093206	q11	12q	UCSC.HG19_2010-03-08	chr12:38005483-38180929
X2699246	12	38485376	38694054	38485376	38589715	q12	12q	UCSC.HG19_2010-03-08	chr12:38485376-38694054
X2698887	12	38726028	38892450	38726028	38809239	q12	12q	UCSC.HG19_2010-03-08	chr12:38726028-38892450
X2703270	12	39078933	39269727	39078933	39174330	q12	12q	UCSC.HG19_2010-03-08	chr12:39078933-39269727
X2700192	12	40842788	40926184	40842788	40884486	q12	12q	UCSC.HG19_2010-03-08	chr12:40842788-40926184
X2700123	12	41826520	41994009	41826520	41910264.5	q12	12q	UCSC.HG19_2010-03-08	chr12:41826520-41994009
X2700149	12	43208840	43382947	43208840	43295893.5	q12	12q	UCSC.HG19_2010-03-08	chr12:43208840-43382947
X2700141	12	44243432	44404735	44243432	44324083.5	q12	12q	UCSC.HG19_2010-03-08	chr12:44243432-44404735
X2700183	12	45213478	45363607	45213478	45288542.5	q12	12q	UCSC.HG19_2010-03-08	chr12:45213478-45363607
X2699738	12	45590067	45756026	45590067	45673046.5	q12	12q	UCSC.HG19_2010-03-08	chr12:45590067-45756026
X2699652	12	45812066	46021029	45812066	45916547.5	q12	12q	UCSC.HG19_2010-03-08	chr12:45812066-46021029
X3222701	12	46491527	46654995	46491527	46573261	q13.1	12q	UCSC.HG19_2010-03-08	chr12:46491527-46654995
X2702558	12	46492537	46676726	46492537	46584631.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:46492537-46676726
X3222669	12	47205128	47357844	47205128	47281486	q13.1	12q	UCSC.HG19_2010-03-08	chr12:47205128-47357844
X2701378	12	47505707	47713992	47505707	47609849.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:47505707-47713992
X3222666	12	47840209	48024107	47840209	47932158	q13.1	12q	UCSC.HG19_2010-03-08	chr12:47840209-48024107
X2701647	12	47933630	48084223	47933630	48008926.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:47933630-48084223
X2702970	12	48186904	48381025	48186904	48283964.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:48186904-48381025
X3222253	12	48236973	48428047	48236973	48332510	q13.1	12q	UCSC.HG19_2010-03-08	chr12:48236973-48428047
X3222603	12	48532785	48683257	48532785	48608021	q13.1	12q	UCSC.HG19_2010-03-08	chr12:48532785-48683257
X2703370	12	48933125	49124958	48933125	49029041.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:48933125-49124958
X2700201	12	48947936	49141067	48947936	49044501.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:48947936-49141067
X2700897	12	48977484	49154747	48977484	49066115.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:48977484-49154747
X2702252	12	49016015	49130362	49016015	49073188.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:49016015-49130362
X2700839	12	49049301	49139616	49049301	49094458.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:49049301-49139616
X3223077	12	49168235	49355070	49168235	49261652.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:49168235-49355070
X2701049	12	49323404	49434237	49323404	49378820.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:49323404-49434237
X2698490	12	49326537	49515780	49326537	49421158.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:49326537-49515780
X2702328	12	49376905	49519293	49376905	49448099	q13.1	12q	UCSC.HG19_2010-03-08	chr12:49376905-49519293
X2701057	12	49394522	49540524	49394522	49467523	q13.1	12q	UCSC.HG19_2010-03-08	chr12:49394522-49540524
X2699959	12	49726339	49726795	49726339	49726567	q13.1	12q	UCSC.HG19_2010-03-08	chr12:49726339-49726795
X3222067	12	50341395	50505987	50341395	50423691	q13.1	12q	UCSC.HG19_2010-03-08	chr12:50341395-50505987
X2698317	12	50400346	50544321	50400346	50472333.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:50400346-50544321
X3222465	12	50762061	50912366	50762061	50837213.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:50762061-50912366
X3222209	12	51147521	51294523	51147521	51221022	q13.1	12q	UCSC.HG19_2010-03-08	chr12:51147521-51294523
X2701595	12	51338106	51509991	51338106	51424048.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:51338106-51509991
X3222624	12	51366573	51563055	51366573	51464814	q13.1	12q	UCSC.HG19_2010-03-08	chr12:51366573-51563055
X2703007	12	51885713	52089243	51885713	51987478	q13.1	12q	UCSC.HG19_2010-03-08	chr12:51885713-52089243
X3222508	12	52051131	52209398	52051131	52130264.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:52051131-52209398
X2701968	12	52264891	52477470	52264891	52371180.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:52264891-52477470
X2702983	12	52264944	52477505	52264944	52371224.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:52264944-52477505
X3222737	12	52720922	52900635	52720922	52810778.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:52720922-52900635
X2698486	12	52950528	53152790	52950528	53051659	q13.1	12q	UCSC.HG19_2010-03-08	chr12:52950528-53152790
X2701423	12	52977568	53127903	52977568	53052735.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:52977568-53127903
X2701433	12	52977568	53128061	52977568	53052814.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:52977568-53128061
X2700676	12	53116928	53117142	53116928	53117035	q13.1	12q	UCSC.HG19_2010-03-08	chr12:53116928-53117142
X2702974	12	53459216	53616969	53459216	53538092.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:53459216-53616969
X3222742	12	53661332	53811680	53661332	53736506	q13.1	12q	UCSC.HG19_2010-03-08	chr12:53661332-53811680
X3223053	12	53837195	54026116	53837195	53931655.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:53837195-54026116
X2702402	12	53894026	54044460	53894026	53969243	q13.1	12q	UCSC.HG19_2010-03-08	chr12:53894026-54044460
X2701596	12	54007683	54206544	54007683	54107113.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:54007683-54206544
X2702997	12	54221149	54223051	54221149	54222100	q13.1	12q	UCSC.HG19_2010-03-08	chr12:54221149-54223051
X3222103	12	54260007	54410230	54260007	54335118.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:54260007-54410230
X3222514	12	54255201	54446354	54255201	54350777.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:54255201-54446354
X3222239	12	54761663	54921594	54761663	54841628.5	q13.1	12q	UCSC.HG19_2010-03-08	chr12:54761663-54921594
X2702889	12	54921837	54955932	54921837	54938884.5	q13.2	12q	UCSC.HG19_2010-03-08	chr12:54921837-54955932
X2702169	12	54949984	55040290	54949984	54995137	q13.2	12q	UCSC.HG19_2010-03-08	chr12:54949984-55040290
X3222505	12	54916637	55084649	54916637	55000643	q13.2	12q	UCSC.HG19_2010-03-08	chr12:54916637-55084649
X2700684	12	54949796	55081625	54949796	55015710.5	q13.2	12q	UCSC.HG19_2010-03-08	chr12:54949796-55081625
X2701316	12	55444050	55628750	55444050	55536400	q13.2	12q	UCSC.HG19_2010-03-08	chr12:55444050-55628750
X2702585	12	56146691	56332227	56146691	56239459	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56146691-56332227
X2698931	12	56197124	56362659	56197124	56279891.5	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56197124-56362659
X2698437	12	56297747	56510586	56297747	56404166.5	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56297747-56510586
X2702286	12	56371743	56488960	56371743	56430351.5	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56371743-56488960
X2700942	12	56352318	56512654	56352318	56432486	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56352318-56512654
X2700832	12	56352316	56512773	56352316	56432544.5	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56352316-56512773
X2702241	12	56370544	56510850	56370544	56440697	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56370544-56510850
X2700917	12	56370553	56510892	56370553	56440722.5	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56370553-56510892
X2700831	12	56392663	56512733	56392663	56452698	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56392663-56512733
X2700926	12	56488377	56488962	56488377	56488669.5	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56488377-56488962
X2700208	12	56553135	56721298	56553135	56637216.5	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56553135-56721298
X2698447	12	56571510	56721616	56571510	56646563	q13.2	12q	UCSC.HG19_2010-03-08	chr12:56571510-56721616
X3222128	12	57066968	57238245	57066968	57152606.5	q13.3	12q	UCSC.HG19_2010-03-08	chr12:57066968-57238245
X2698458	12	57761938	57972156	57761938	57867047	q13.3	12q	UCSC.HG19_2010-03-08	chr12:57761938-57972156
X2698687	12	57999945	58150086	57999945	58075015.5	q13.3	12q	UCSC.HG19_2010-03-08	chr12:57999945-58150086
X2698469	12	57999952	58211250	57999952	58105601	q13.3	12q	UCSC.HG19_2010-03-08	chr12:57999952-58211250
X2700857	12	57977045	58241964	57977045	58109504.5	q13.3	12q	UCSC.HG19_2010-03-08	chr12:57977045-58241964
X2702253	12	58064883	58188479	58064883	58126681	q13.3	12q	UCSC.HG19_2010-03-08	chr12:58064883-58188479
X2702984	12	58767209	58880744	58767209	58823976.5	q14.1	12q	UCSC.HG19_2010-03-08	chr12:58767209-58880744
X2702192	12	58833975	59049428	58833975	58941701.5	q14.1	12q	UCSC.HG19_2010-03-08	chr12:58833975-59049428
X2702900	12	59322840	59454615	59322840	59388727.5	q14.1	12q	UCSC.HG19_2010-03-08	chr12:59322840-59454615
X2700139	12	59326798	59476905	59326798	59401851.5	q14.1	12q	UCSC.HG19_2010-03-08	chr12:59326798-59476905
X2702919	12	59985090	60008140	59985090	59996615	q14.1	12q	UCSC.HG19_2010-03-08	chr12:59985090-60008140
X2701594	12	60013291	60175592	60013291	60094441.5	q14.1	12q	UCSC.HG19_2010-03-08	chr12:60013291-60175592
X2701593	12	60013569	60175320	60013569	60094444.5	q14.1	12q	UCSC.HG19_2010-03-08	chr12:60013569-60175320
X2702123	12	60332855	60483031	60332855	60407943	q14.1	12q	UCSC.HG19_2010-03-08	chr12:60332855-60483031
X2700514	12	60446575	60596961	60446575	60521768	q14.1	12q	UCSC.HG19_2010-03-08	chr12:60446575-60596961
X2702991	12	61054665	61228120	61054665	61141392.5	q14.1	12q	UCSC.HG19_2010-03-08	chr12:61054665-61228120
X2702485	12	62196723	62344401	62196723	62270562	q14.1	12q	UCSC.HG19_2010-03-08	chr12:62196723-62344401
X2701139	12	62249251	62427079	62249251	62338165	q14.1	12q	UCSC.HG19_2010-03-08	chr12:62249251-62427079
X2702966	12	63059261	63252872	63059261	63156066.5	q14.1	12q	UCSC.HG19_2010-03-08	chr12:63059261-63252872
X2700156	12	63568715	63746215	63568715	63657465	q14.2	12q	UCSC.HG19_2010-03-08	chr12:63568715-63746215
X2702990	12	64985830	65136201	64985830	65061015.5	q14.2	12q	UCSC.HG19_2010-03-08	chr12:64985830-65136201
X2700636	12	64964131	65173966	64964131	65069048.5	q14.2	12q	UCSC.HG19_2010-03-08	chr12:64964131-65173966
X2702978	12	64971006	65177231	64971006	65074118.5	q14.2	12q	UCSC.HG19_2010-03-08	chr12:64971006-65177231
X2703003	12	65497231	65679006	65497231	65588118.5	q14.3	12q	UCSC.HG19_2010-03-08	chr12:65497231-65679006
X3222102	12	66150031	66325829	66150031	66237930	q14.3	12q	UCSC.HG19_2010-03-08	chr12:66150031-66325829
X2699376	12	66346777	66501196	66346777	66423986.5	q14.3	12q	UCSC.HG19_2010-03-08	chr12:66346777-66501196
X2702985	12	67562400	67586401	67562400	67574400.5	q14.3	12q	UCSC.HG19_2010-03-08	chr12:67562400-67586401
X2700190	12	67584340	67790784	67584340	67687562	q14.3	12q	UCSC.HG19_2010-03-08	chr12:67584340-67790784
X2700644	12	68472518	68590419	68472518	68531468.5	q15	12q	UCSC.HG19_2010-03-08	chr12:68472518-68590419
X2698849	12	68904947	69060779	68904947	68982863	q15	12q	UCSC.HG19_2010-03-08	chr12:68904947-69060779
X3222401	12	69137625	69288128	69137625	69212876.5	q15	12q	UCSC.HG19_2010-03-08	chr12:69137625-69288128
X3222363	12	69190683	69347094	69190683	69268888.5	q15	12q	UCSC.HG19_2010-03-08	chr12:69190683-69347094
X3222371	12	69219249	69369482	69219249	69294365.5	q15	12q	UCSC.HG19_2010-03-08	chr12:69219249-69369482
X2702562	12	69639958	69849320	69639958	69744639	q15	12q	UCSC.HG19_2010-03-08	chr12:69639958-69849320
X2702989	12	69849004	70037659	69849004	69943331.5	q15	12q	UCSC.HG19_2010-03-08	chr12:69849004-70037659
X2702890	12	70268865	70320665	70268865	70294765	q15	12q	UCSC.HG19_2010-03-08	chr12:70268865-70320665
X2702381	12	70802473	70972119	70802473	70887296	q15	12q	UCSC.HG19_2010-03-08	chr12:70802473-70972119
X3222368	12	71040500	71165523	71040500	71103011.5	q15	12q	UCSC.HG19_2010-03-08	chr12:71040500-71165523
X3222096	12	71146896	71320072	71146896	71233484	q15	12q	UCSC.HG19_2010-03-08	chr12:71146896-71320072
X2701418	12	71456455	71614985	71456455	71535720	q15	12q	UCSC.HG19_2010-03-08	chr12:71456455-71614985
X2702972	12	72100118	72104419	72100118	72102268.5	q21.1	12q	UCSC.HG19_2010-03-08	chr12:72100118-72104419
X2701603	12	72022168	72188809	72022168	72105488.5	q21.1	12q	UCSC.HG19_2010-03-08	chr12:72022168-72188809
X2701643	12	72022050	72189432	72022050	72105741	q21.1	12q	UCSC.HG19_2010-03-08	chr12:72022050-72189432
X2701620	12	72925529	73079737	72925529	73002633	q21.1	12q	UCSC.HG19_2010-03-08	chr12:72925529-73079737
X2703009	12	74058404	74241891	74058404	74150147.5	q21.1	12q	UCSC.HG19_2010-03-08	chr12:74058404-74241891
X2701971	12	74780463	74987187	74780463	74883825	q21.1	12q	UCSC.HG19_2010-03-08	chr12:74780463-74987187
X2702561	12	75443464	75613438	75443464	75528451	q21.1	12q	UCSC.HG19_2010-03-08	chr12:75443464-75613438
X3222331	12	75641330	75830917	75641330	75736123.5	q21.1	12q	UCSC.HG19_2010-03-08	chr12:75641330-75830917
X2702176	12	77340010	77436564	77340010	77388287	q21.2	12q	UCSC.HG19_2010-03-08	chr12:77340010-77436564
X2703020	12	77317429	77467650	77317429	77392539.5	q21.2	12q	UCSC.HG19_2010-03-08	chr12:77317429-77467650
